School_ID,Short_Name,Long_Name,School_Type,School_Latitude,School_Longitude,Website,Creative_School_Certification
609935,GALLISTEL,Matthew Gallistel Elementary Language Academy,Magnet,41.706801,-87.535175,http://gallistel.cps.edu/,STRONG
400046,LEARN - BUTLER,L.E.A.R.N. - Romano Butler Campus,Charter,41.867273,-87.710679,http://www.learncharter.org,EXCELLING
610313,DE DIEGO,Jose De Diego Elementary Community Academy,Neighborhood,41.905294,-87.685756,http://josedediego.cps.edu,STRONG
610315,WHITE,Edward White Elementary Career Academy,Neighborhood,41.672309,-87.650539,https://whitecareeracademy.org,INCOMPLETE DATA
609990,SOUTH LOOP,South Loop Elementary School,Regional gifted center,41.859741,-87.628349,https://southloopschool.org,EXCELLING
609910,FALCONER,Laughlin Falconer Elementary School,Neighborhood,41.935785,-87.749331,https://falconerelementary.com,EXCELLING
609710,HARLAN HS,John M Harlan Community Academy High School,Neighborhood,41.718372,-87.620623,https://www.harlanfalcons.org,EXCELLING
609883,DENEEN,Charles S Deneen Elementary School,Neighborhood,41.76249,-87.623345,https://deneen.cps.edu,EMERGING
609874,DIRKSEN,Everett McKinley Dirksen Elementary School,Neighborhood,41.973715,-87.841041,http://dirksen.cps.edu,STRONG
610394,UPLIFT HS,Uplift Community High School,Small,41.965547,-87.652473,https://uplifths.cps.edu,EXCELLING
610131,PLAMONDON,Ambrose Plamondon Elementary School,Neighborhood,41.860259,-87.692526,https://sites.google.com/cps.edu/plamondonpantherforparents/home,STRONG
609777,ARMOUR,Phillip D Armour Elementary School,Neighborhood,41.833854,-87.650653,https://armourelementary.org/,EXCELLING
400066,PERSPECTIVES - MATH & SCI HS,Perspectives - Math and Science Academy,Charter,41.827784,-87.624788,https://www.pcsedu.org,INCOMPLETE DATA
609810,BRIDGE,Norman A Bridge Elementary School,Neighborhood,41.949114,-87.798669,https://bridge.cps.edu,DEVELOPING
609861,CLISSOLD,Henry R Clissold Elementary School,Neighborhood,41.693026,-87.680897,http://www.clissold-school.org,STRONG
609852,CHAPPELL,Eliza Chappell Elementary School,Neighborhood,41.975894,-87.683264,https://chappellelementaryschool.org,STRONG
610367,DEPRIEST,Oscar DePriest Elementary School,Neighborhood,41.877979,-87.766298,https://depriestschool.org,EXCELLING
610354,NORTH RIVER,North River Elementary School,Small,41.961721,-87.707151,https://northriveres.org,EXCELLING
609901,EDGEBROOK,Edgebrook Elementary School,Neighborhood,41.999437,-87.76184,https://edgebrookschool.org,STRONG
609968,MCAULIFFE,Sharon Christa McAuliffe Elementary School,Neighborhood,41.914816,-87.723931,https://mcauliffees.org,STRONG
609713,HYDE PARK HS,Hyde Park Academy High School,Neighborhood,41.782257,-87.586615,https://hydeparkcps.org,STRONG
400083,ACERO - PAZ,Acero Charter Schools - Octavio Paz Campus,Charter,41.850035,-87.692551,http://op.aceroschools.org,EXCELLING
610229,PRITZKER,A.N. Pritzker School,Regional gifted center,41.907053,-87.677761,http://www.pritzkerschool.org,EXCELLING
610364,DUBOIS,William E B Dubois Elementary School,Neighborhood,41.653733,-87.61432,https://dubois.cps.edu,EMERGING
610105,ORIOLE PARK,Oriole Park Elementary School,Neighborhood,41.978501,-87.812054,https://orioleparkschool.com,STRONG
609924,FORT DEARBORN,Fort Dearborn Elementary School,Neighborhood,41.729673,-87.655481,https://fortdearborn.cps.edu,DEVELOPING
610357,SPRY HS,Spry Community Links High School,Neighborhood,41.847762,-87.698946,http://www.comlinkshs.org,STRONG
610128,GARVEY,Marcus Moziah Garvey Elementary School,Neighborhood,41.706603,-87.647577,https://garvey.cps.edu,DEVELOPING
610013,PILSEN,Pilsen Elementary Community Academy,Neighborhood,41.858849,-87.662209,https://pilsenacademy.org,EXCELLING
610238,BOND,Carrie Jacobs Bond Elementary School,Neighborhood,41.765361,-87.653018,https://bondelementary.org,DEVELOPING
609837,CARNEGIE,Andrew Carnegie Elementary School,Regional gifted center,41.783368,-87.590795,https://carnegie.cps.edu,DEVELOPING
609695,AMUNDSEN HS,Roald Amundsen High School,Neighborhood,41.975067,-87.679484,http://www.amundsenhs.org,EXCELLING
609961,NINOS HEROES,Ninos Heroes Elementary Academic Center,Neighborhood,41.743753,-87.551862,https://ninosheroes.org,STRONG
610196,SWIFT,George B Swift Elementary Specialty School,Neighborhood,41.989139,-87.658296,https://swiftelementary.org,EXCELLING
610390,RICKOVER MILITARY HS,Hyman G Rickover Naval Academy High School,Military academy,41.957599,-87.769938,http://www.rickovernaval.org,EXCELLING
610368,HUGHES L,Langston Hughes Elementary School,Neighborhood,41.705342,-87.629869,http://lhughes.cps.edu,EXCELLING
610257,MORTON,Morton School of Excellence,Neighborhood,41.889178,-87.705108,https://mortonschool.org,EXCELLING
400107,LEARN - SOUTH CHICAGO,L.E.A.R.N. - South Chicago Campus,Charter,41.733333,-87.54558,http://www.learncharter.org,STRONG
610052,MANN,Horace Mann Elementary School,Neighborhood,41.748274,-87.574816,http://mann.cps.edu,STRONG
609904,ELLINGTON,Edward K Ellington Elementary School,Neighborhood,41.88553,-87.766589,https://www.ellington.cps.edu/,EXCELLING
610391,LINDBLOM HS,Robert Lindblom Math & Science Academy HS,Selective enrollment,41.782041,-87.671662,https://lindblomeagles.org,EXCELLING
610142,RAY,William H Ray Elementary School,Neighborhood,41.792348,-87.594752,http://ray.cps.edu,EXCELLING
610191,STONE,Stone Elementary Scholastic Academy,Magnet,41.995359,-87.684793,http://stoneacademy.net/,EXCELLING
609893,DORE,John C Dore Elementary School,Neighborhood,41.773825866,-87.79974193,https://www.dorebulldogschicago.org,STRONG
609789,BARRY,John Barry Elementary School,Neighborhood,41.932511,-87.739388,https://barry.cps.edu,EXCELLING
400144,YCCS - WEST,YCCS-West HS,Charter,41.90224,-87.74881,https://yccs.us/campuses,DEVELOPING
400055,NOBLE - RAUNER HS,Noble - Rauner College Prep,Charter,41.892425,-87.660859,https://nobleschools.org/rauner,STRONG
400137,LITTLE BLACK PEARL HS,Little Black Pearl Art and Design Academy,Charter,41.809695,-87.59934,https://www.lbpacademy.org,STRONG
609753,CHICAGO AGRICULTURE HS,Chicago High School for Agricultural Sciences,Magnet,41.691221,-87.71777,https://chicagoagr.org,EXCELLING
610121,IRVING,Washington Irving Elementary School,Neighborhood,41.871595,-87.683616,https://irving.cps.edu,DEVELOPING
609732,STEINMETZ HS,Charles P Steinmetz College Preparatory HS,Neighborhood,41.935634,-87.783515,https://steinmetzcp.org,STRONG
609790,BARTON,Clara Barton Elementary School,Neighborhood,41.754194,-87.670927,https://bartonschoolchicago.org,DEVELOPING
609693,WESTINGHOUSE HS,George Westinghouse College Prep,Selective enrollment,41.889977,-87.707332,https://newwestinghouse.org,STRONG
610209,VOLTA,Alessandro Volta Elementary School,Neighborhood,41.971634,-87.724605,https://volta.cps.edu,DEVELOPING
609896,DRUMMOND,Thomas Drummond Elementary School,Magnet,41.915914,-87.674495,http://drummondschool.org,EXCELLING
610340,CHICAGO ACADEMY HS,Chicago Academy High School,Small,41.943054,-87.776847,https://chicagoacademyhs.org,EXCELLING
609808,HALEY,Alex Haley Elementary Academy,Neighborhood,41.68666,-87.633632,https://www.alexhaleyacademy.com,STRONG
610206,TWAIN,Mark Twain Elementary School,Neighborhood,41.799046,-87.758928,https://twain.cps.edu,STRONG
610287,ASHBURN,Ashburn Community Elementary School,Small,41.742351,-87.70961,https://ashburnschool.com,EXCELLING
609956,GRIMES,Robert L Grimes Elementary School,Neighborhood,41.775464,-87.758803,https://grimes.cps.edu/,DEVELOPING
400173,PATHWAYS - BRIGHTON PARK HS,Pathways in Education- Brighton Park,Citywide-Option,41.808226,-87.702645,https://pathwaysineducation.org,EMERGING
609933,GALE,Stephen F Gale Elementary Community Academy,Neighborhood,42.021091,-87.671939,https://gale.cps.edu,STRONG
609674,CHICAGO VOCATIONAL HS,Chicago Vocational Career Academy High School,Career academy,41.737174,-87.573268,https://chicagovocational.org,STRONG
610171,MIRELES,Arnold Mireles Elementary Academy,Neighborhood,41.731717,-87.552788,http://mireleselementary.org,STRONG
610147,ROGERS,Philip Rogers Elementary School,Neighborhood,42.015265,-87.697185,https://philiprogersschool.org,EXCELLING
610159,SCAMMON,Jonathan Y Scammon Elementary School,Neighborhood,41.941678,-87.732179,https://scammon.cps.edu,STRONG
610499,COLLINS HS,Collins Academy High School,Small,41.864149,-87.702042,https://collinsacademy.org,STRONG
609733,SULLIVAN HS,Roger C Sullivan High School,Neighborhood,42.002688,-87.669192,https://sullivanhs.org,EXCELLING
400164,INSTITUTO - JUSTICE HS,Instituto - Justice and Leadership,Charter,41.845957,-87.685903,https://ijla.org,INCOMPLETE DATA
609760,CARVER MILITARY HS,George Washington Carver Military Academy HS,Military academy,41.65629,-87.59062,https://carvermilitary.org,STRONG
609845,CARVER G,George Washington Carver Primary School,Neighborhood,41.653702,-87.599516,https://gwcarver.cps.edu,EMERGING
610167,SEWARD,William H Seward Communication Arts Academy ES,Neighborhood,41.810333,-87.668772,https://seward.cps.edu,STRONG
610067,MCKAY,Francis M McKay Elementary School,Neighborhood,41.768143,-87.691787,https://mckayschool.org,STRONG
610004,CULLEN,Countee Cullen Elementary School,Neighborhood,41.700335,-87.611244,https://counteecullenelementary.org,DEVELOPING
609812,BROWN W,William H Brown Elementary School,Neighborhood,41.882997,-87.670682,https://wbrownstem.org,EXCELLING
609856,CLAY,Henry Clay Elementary School,Neighborhood,41.654558,-87.544614,http://clay.cps.edu,STRONG
610178,SCHMID,Theophilus Schmid Elementary School,Neighborhood,41.716989,-87.596932,https://schmidchargers.org,DEVELOPING
609869,LANGFORD,Anna R. Langford Community Academy,Neighborhood,41.784681,-87.657169,https://langfordacademy.org,EMERGING
610143,REAVIS,William C Reavis Math & Science Specialty ES,Neighborhood,41.804174,-87.604925,http://www.reaviselementaryschool.org/,STRONG
609715,KELLY HS,Thomas Kelly College Preparatory,Neighborhood,41.818729,-87.694639,https://kellyhighschool.org,EXCELLING
609793,NICHOLSON,Lillian R. Nicholson STEM Academy,Neighborhood,41.784942,-87.647453,https://www.nicholsonstemacademy.org,EMERGING
610132,POE,Edgar Allan Poe Elementary Classical School,Classical,41.70263,-87.606419,https://poe.cps.edu,EXCELLING
400024,CICS - BASIL,CICS - Basil,Charter,41.794043,-87.670243,http://www.regenerationschools.org/cics-basil/,DEVELOPING
609945,GOUDY,William C. Goudy Technology Academy,Neighborhood,41.975817,-87.657912,https://goudy.cps.edu,STRONG
609960,HALE,Nathan Hale Elementary School,Neighborhood,41.780192,-87.776579,https://haleschool.org,STRONG
610215,MADERO,Francisco I Madero Middle School,Neighborhood,41.840957,-87.705064,https://madero.cps.edu,EXCELLING
610239,DALEY,Richard J Daley Elementary Academy,Neighborhood,41.802343,-87.672206,https://rjdaley.org,DEVELOPING
610572,SAFE ACHIEVE ES,Safe Achieve Academy Elementary,Citywide-Option,41.753117,-87.550513,https://sesischools.com/locations/safe-achieve-academy-of-chicago,INCOMPLETE DATA
609720,LANE TECH HS,Albert G Lane Technical High School,Selective enrollment,41.946645,-87.691013,https://lanetech.org,STRONG
610350,BLACK,Robert A Black Magnet Elementary School,Magnet,41.729692,-87.576643,https://blackmagnet.org,STRONG
610027,KIPLING,Rudyard Kipling Elementary School,Neighborhood,41.723627,-87.639521,https://www.kiplingchicago.org,STRONG
609766,VAUGHN HS,Jacqueline B Vaughn Occupational High School,Special Education,41.960364,-87.764663,https://vaughnhs.org,EXCELLING
610172,SHERMAN,William T Sherman Elementary School,Neighborhood,41.799766,-87.650221,https://sherman.cps.edu,DEVELOPING
400135,YCCS - LATINO YOUTH,YCCS-Latino Youth Alternative HS,Charter,41.854665,-87.69543,http://www.lyhs.org,EMERGING
400048,LEARN - EXCEL,L.E.A.R.N. - Excel Campus,Charter,41.874687,-87.686568,http://www.learncharter.org,DEVELOPING
609994,HIBBARD,William G Hibbard Elementary School,Neighborhood,41.970335,-87.710362,http://hibbard.cps.edu,EXCELLING
610319,EVERGREEN,Evergreen Academy Middle School,Neighborhood,41.829356,-87.667817,https://evergreenacademyms.com,EXCELLING
609835,CAMERON,Daniel R Cameron Elementary School,Neighborhood,41.903792,-87.717927,https://cameronmsa.org/,EXCELLING
610123,PENN,William Penn Elementary School,Neighborhood,41.858372,-87.722386,https://penn.cps.edu,INCOMPLETE DATA
400084,ACERO - TAMAYO,Acero Charter Schools - Rufino Tamayo,Charter,41.79993,-87.693862,http://rt.aceroschools.org,STRONG
400089,ACERO - MARQUEZ,Acero Charter Schools - Officer Donald J. Marquez,Charter,41.808309,-87.697394,http://dm.aceroschools.org,INCOMPLETE DATA
609809,BRENTANO,Lorenz Brentano Math & Science Academy ES,Neighborhood,41.930966,-87.696294,https://brentanomathandscienceacademy.org,EXCELLING
609867,COOPER,Peter Cooper Elementary Dual Language Academy,Neighborhood,41.856031,-87.667227,http://cooper.cps.edu,EMERGING
609739,WASHINGTON HS,George Washington High School,Neighborhood,41.688137,-87.53757,https://www.gwashingtonhs.org,STRONG
609694,HANCOCK HS,John Hancock College Preparatory High School,Selective enrollment,41.791464,-87.72447,http://www.hancockhs.org,STRONG
609870,CORKERY,Daniel J Corkery Elementary School,Neighborhood,41.845602,-87.731193,https://corkery.cps.edu,DEVELOPING
610563,BACK OF THE YARDS HS,Back of the Yards IB HS,Neighborhood,41.808413,-87.677541,https://boycp.org/,EXCELLING
610570,OMBUDSMAN - SOUTH HS,Ombudsman Chicago - South,Citywide-Option,41.783027,-87.683635,https://chicago.ombudsman.com,STRONG
609764,JUAREZ HS,Benito Juarez Community Academy High School,Neighborhood,41.852667,-87.663732,https://benitojuarez.net,DEVELOPING
610106,PICCOLO,Brian Piccolo Elementary Specialty School,Neighborhood,41.90014,-87.731261,https://piccoloschoolofexcellence.org,EXCELLING
609726,BROOKS HS,Gwendolyn Brooks College Preparatory Academy HS,Selective enrollment,41.692763,-87.616353,https://www.brookscollegeprep.org,STRONG
